,date,text,sentiment,title,Ticker
38,"Mon, 10 Jun 2019 14:14:10 -0400","H&R Block unveils its next round of earnings this Tuesday, June 11. Get prepared with Benzinga's ultimate preview for H&R Block's Q4 earnings.",Negative,A Preview Of H&R Block's Q4 Earnings,HRB
39,"Sun, 09 Jun 2019 10:35:43 -0400","The latest earnings reporting season has largely wound down, but a few major companies have yet to share their off-season results.",Neutral,"Ascena Retail, H&R Block, Broadcom and More Earnings Coming This Week",HRB
40,"Thu, 06 Jun 2019 09:25:00 -0400",H&R Block's (HRB) fourth-quarter fiscal 2019 revenues are likely to have been affected by weakness in the Assisted business.,Neutral,H&R Block (HRB) to Report Q4 Earnings: What's in the Cards?,HRB
41,"Tue, 04 Jun 2019 10:30:07 -0400",H&R Block (HRB) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,Negative,Earnings Preview: H&R Block (HRB) Q4 Earnings Expected to Decline,HRB
42,"Mon, 20 May 2019 22:49:50 -0400",H&R Block has figured out what happened to peoples’ tax cuts last year. The company said overall tax liability was down 24.9 percent.,Neutral,H&R Block figures out what happened to peoples’ tax cuts last year,HRB
43,"Fri, 03 May 2019 12:34:29 -0400","Americans who make less than $66,000 in income are eligible for free tax prep — but it can be hard to find.",Negative,"Elizabeth Warren, Bernie Sanders call for investigation into TurboTax and H&R Block for allegedly steering customers away from free tax filing",HRB
44,"Wed, 01 May 2019 14:01:40 -0400","New York Governor Andrew Cuomo is calling on state regulators to look into H&R Block, Intuit and other tax preparers for reportedly hiding a free file page from search engines.",Negative,"H&R Block, Intuit stocks fall after New York Governor Cuomo calls for probe",HRB
45,"Wed, 01 May 2019 13:51:00 -0400","Governor Andrew Cuomo called for an investigation into whether Intuit, H&R Block and other tax preparation companies allegedly hid tax filing options from low-income individuals who are eligible to file their taxes for free.",Negative,"New York Governor Cuomo calls for investigation into whether Intuit, H&R Block hid tax filing options",HRB
46,"Wed, 24 Apr 2019 10:39:00 -0400","Henry Bloch, who helped found tax preparation giant H&R Block, died Tuesday at age 96, the company announced.",Neutral,"Henry Bloch, co-founder of tax company H&R Block, dies at 96",HRB
47,"Thu, 11 Apr 2019 18:11:00 -0400",See which stocks are posting big moves after the bell.,Negative,After-hours buzz: H&R Block,HRB
48,"Thu, 11 Apr 2019 09:56:00 -0400","Prudent investments should help H&R Block (HRB) achieve clients, revenue and earnings growth objectives.",Positive,Why Should You Retain H&R Block (HRB) in Your Portfolio?,HRB
49,"Sat, 06 Apr 2019 09:30:15 -0400",H&R Block (HRB) reported earnings 30 days ago. What's next for the stock?,Positive,Why Is H&R Block (HRB) Up 3.2% Since Last Earnings Report?,HRB
50,"Thu, 07 Mar 2019 16:23:40 -0500",These are the stocks posting the largest moves midday Thursday.,Positive,"Stocks making the biggest moves midday: H&R Block, Kroger, Anheuser-Busch & more",HRB
51,"Thu, 07 Mar 2019 12:53:56 -0500","HRB earnings call for the period ending January 31, 2019.",Neutral,"H&R Block, Inc. (HRB) Q3 2019 Earnings Conference Call Transcript",HRB
52,"Thu, 07 Mar 2019 12:41:14 -0500",Stocks were lower again on Thursday morning.,Negative,Stock Market News: Netflix Subscribers Seen Soaring; H&R Block Deals With Tax Delays,HRB
